timestamp_kst,site,siteType,axisNm,axisDirDivCd,axisDirDivNm,stNodeNm,edNodeNm,speed,trfClsNm
2026-08-10 19:35,은마아파트입구,대상,도곡로,2,하행,은마아파트입구,한티역,21,서행
2026-08-10 19:35,은마아파트입구,대상,삼성로,1,상행,대치사거리,은마아파트입구,20,서행
2026-08-10 19:35,은마아파트입구,대상,삼성로,1,상행,은마아파트입구,대치역,11,정체
2026-08-10 19:35,은마아파트입구,대상,삼성로,2,하행,대치역,은마아파트입구,24,서행
2026-08-10 19:35,은마아파트입구,대상,삼성로,2,하행,은마아파트입구,대치사거리,21,서행
2026-08-10 19:35,은행사거리,양성대조,한글비석로,1,상행,양지근린공원,은행사거리,15,서행
2026-08-10 19:35,은행사거리,양성대조,한글비석로,1,상행,은행사거리,중계주공4ㆍ5단지,20,서행
2026-08-10 19:35,은행사거리,양성대조,한글비석로,2,하행,중계주공4ㆍ5단지,은행사거리,29,원활
2026-08-10 19:35,은행사거리,양성대조,한글비석로,2,하행,은행사거리,양지근린공원,16,서행
2026-08-10 19:35,은행사거리,양성대조,중계로,1,상행,청암고교,은행사거리,22,서행
2026-08-10 19:35,은행사거리,양성대조,중계로,1,상행,은행사거리,불암초교,24,서행
2026-08-10 19:35,은행사거리,양성대조,중계로,2,하행,불암초교,은행사거리,20,서행
2026-08-10 19:35,은행사거리,양성대조,중계로,2,하행,은행사거리,청암고교,10,정체
2026-08-10 19:35,목동역,양성대조,오목로,1,상행,목동산돌교회,목동역,6,정체
2026-08-10 19:35,목동역,양성대조,오목로,1,상행,목동역,양강중교앞,18,서행
2026-08-10 19:35,목동역,양성대조,오목로,2,하행,양강중교앞,목동역,12,정체
2026-08-10 19:35,목동역,양성대조,오목로,2,하행,목동역,목동산돌교회,39,원활
2026-08-10 19:35,응암오거리,음성대조,응암로,1,상행,대림시장,응암오거리,14,정체
2026-08-10 19:35,응암오거리,음성대조,응암로,1,상행,응암오거리,응암시장,14,정체
2026-08-10 19:35,응암오거리,음성대조,응암로,2,하행,응암시장,응암오거리,20,서행
2026-08-10 19:35,응암오거리,음성대조,응암로,2,하행,응암오거리,대림시장,33,원활
2026-08-10 19:35,선릉역,음성대조,테헤란로,1,상행,포스코사거리,선릉역,22,서행
2026-08-10 19:35,선릉역,음성대조,테헤란로,1,상행,선릉역,센터필드,19,서행
2026-08-10 19:35,선릉역,음성대조,테헤란로,2,하행,센터필드,선릉역,21,서행
2026-08-10 19:35,선릉역,음성대조,테헤란로,2,하행,선릉역,포스코사거리,18,서행
2026-08-10 19:45,은마아파트입구,대상,도곡로,1,상행,한티역,은마아파트입구,23,서행
2026-08-10 19:45,은마아파트입구,대상,도곡로,1,상행,은마아파트입구,대치동우성아파트,10,정체
2026-08-10 19:45,은마아파트입구,대상,도곡로,2,하행,대치동우성아파트,은마아파트입구,23,서행
2026-08-10 19:45,은마아파트입구,대상,도곡로,2,하행,은마아파트입구,한티역,28,원활
2026-08-10 19:45,은마아파트입구,대상,삼성로,1,상행,대치사거리,은마아파트입구,27,원활
2026-08-10 19:45,은마아파트입구,대상,삼성로,1,상행,은마아파트입구,대치역,10,정체
2026-08-10 19:45,은마아파트입구,대상,삼성로,2,하행,대치역,은마아파트입구,25,서행
2026-08-10 19:45,은마아파트입구,대상,삼성로,2,하행,은마아파트입구,대치사거리,19,서행
2026-08-10 19:45,은행사거리,양성대조,한글비석로,1,상행,양지근린공원,은행사거리,17,서행
2026-08-10 19:45,은행사거리,양성대조,한글비석로,1,상행,은행사거리,중계주공4ㆍ5단지,14,정체
2026-08-10 19:45,은행사거리,양성대조,한글비석로,2,하행,중계주공4ㆍ5단지,은행사거리,29,원활
2026-08-10 19:45,은행사거리,양성대조,한글비석로,2,하행,은행사거리,양지근린공원,48,원활
2026-08-10 19:45,은행사거리,양성대조,중계로,1,상행,청암고교,은행사거리,21,서행
2026-08-10 19:45,은행사거리,양성대조,중계로,1,상행,은행사거리,불암초교,11,정체
2026-08-10 19:45,은행사거리,양성대조,중계로,2,하행,불암초교,은행사거리,18,서행
2026-08-10 19:45,은행사거리,양성대조,중계로,2,하행,은행사거리,청암고교,13,정체
2026-08-10 19:45,목동역,양성대조,오목로,1,상행,목동산돌교회,목동역,7,정체
2026-08-10 19:45,목동역,양성대조,오목로,1,상행,목동역,양강중교앞,16,서행
2026-08-10 19:45,목동역,양성대조,오목로,2,하행,양강중교앞,목동역,11,정체
2026-08-10 19:45,목동역,양성대조,오목로,2,하행,목동역,목동산돌교회,37,원활
2026-08-10 19:45,응암오거리,음성대조,응암로,1,상행,대림시장,응암오거리,17,서행
2026-08-10 19:45,응암오거리,음성대조,응암로,1,상행,응암오거리,응암시장,18,서행
2026-08-10 19:45,응암오거리,음성대조,응암로,2,하행,응암시장,응암오거리,21,서행
2026-08-10 19:45,응암오거리,음성대조,응암로,2,하행,응암오거리,대림시장,24,서행
2026-08-10 19:45,선릉역,음성대조,테헤란로,1,상행,포스코사거리,선릉역,20,서행
2026-08-10 19:45,선릉역,음성대조,테헤란로,1,상행,선릉역,센터필드,23,서행
2026-08-10 19:45,선릉역,음성대조,테헤란로,2,하행,센터필드,선릉역,24,서행
2026-08-10 19:45,선릉역,음성대조,테헤란로,2,하행,선릉역,포스코사거리,24,서행
2026-08-10 19:50,은마아파트입구,대상,도곡로,1,상행,한티역,은마아파트입구,24,서행
2026-08-10 19:50,은마아파트입구,대상,도곡로,1,상행,은마아파트입구,대치동우성아파트,11,정체
2026-08-10 19:50,은마아파트입구,대상,도곡로,2,하행,대치동우성아파트,은마아파트입구,18,서행
2026-08-10 19:50,은마아파트입구,대상,도곡로,2,하행,은마아파트입구,한티역,23,서행
2026-08-10 19:50,은마아파트입구,대상,삼성로,1,상행,대치사거리,은마아파트입구,22,서행
2026-08-10 19:50,은마아파트입구,대상,삼성로,1,상행,은마아파트입구,대치역,11,정체
2026-08-10 19:50,은마아파트입구,대상,삼성로,2,하행,대치역,은마아파트입구,30,원활
2026-08-10 19:50,은마아파트입구,대상,삼성로,2,하행,은마아파트입구,대치사거리,16,서행
2026-08-10 19:50,은행사거리,양성대조,한글비석로,1,상행,양지근린공원,은행사거리,19,서행
2026-08-10 19:50,은행사거리,양성대조,한글비석로,1,상행,은행사거리,중계주공4ㆍ5단지,17,서행
2026-08-10 19:50,은행사거리,양성대조,한글비석로,2,하행,중계주공4ㆍ5단지,은행사거리,25,원활
2026-08-10 19:50,은행사거리,양성대조,한글비석로,2,하행,은행사거리,양지근린공원,15,서행
2026-08-10 19:50,은행사거리,양성대조,중계로,1,상행,청암고교,은행사거리,15,서행
2026-08-10 19:50,은행사거리,양성대조,중계로,1,상행,은행사거리,불암초교,12,정체
2026-08-10 19:50,은행사거리,양성대조,중계로,2,하행,불암초교,은행사거리,24,서행
2026-08-10 19:50,은행사거리,양성대조,중계로,2,하행,은행사거리,청암고교,8,정체
2026-08-10 19:50,목동역,양성대조,오목로,1,상행,목동산돌교회,목동역,6,정체
2026-08-10 19:50,목동역,양성대조,오목로,1,상행,목동역,양강중교앞,17,서행
2026-08-10 19:50,목동역,양성대조,오목로,2,하행,양강중교앞,목동역,15,서행
2026-08-10 19:50,목동역,양성대조,오목로,2,하행,목동역,목동산돌교회,35,원활
2026-08-10 19:50,응암오거리,음성대조,응암로,1,상행,대림시장,응암오거리,15,정체
2026-08-10 19:50,응암오거리,음성대조,응암로,1,상행,응암오거리,응암시장,19,서행
2026-08-10 19:50,응암오거리,음성대조,응암로,2,하행,응암시장,응암오거리,18,서행
2026-08-10 19:50,응암오거리,음성대조,응암로,2,하행,응암오거리,대림시장,19,서행
2026-08-10 19:50,선릉역,음성대조,테헤란로,1,상행,포스코사거리,선릉역,23,서행
2026-08-10 19:50,선릉역,음성대조,테헤란로,1,상행,선릉역,센터필드,25,서행
2026-08-10 19:50,선릉역,음성대조,테헤란로,2,하행,센터필드,선릉역,24,서행
2026-08-10 19:50,선릉역,음성대조,테헤란로,2,하행,선릉역,포스코사거리,24,서행
2026-08-10 19:55,은마아파트입구,대상,도곡로,1,상행,한티역,은마아파트입구,24,서행
2026-08-10 19:55,은마아파트입구,대상,도곡로,1,상행,은마아파트입구,대치동우성아파트,13,정체
2026-08-10 19:55,은마아파트입구,대상,도곡로,2,하행,대치동우성아파트,은마아파트입구,17,서행
2026-08-10 19:55,은마아파트입구,대상,도곡로,2,하행,은마아파트입구,한티역,21,서행
2026-08-10 19:55,은마아파트입구,대상,삼성로,1,상행,대치사거리,은마아파트입구,22,서행
2026-08-10 19:55,은마아파트입구,대상,삼성로,1,상행,은마아파트입구,대치역,11,정체
2026-08-10 19:55,은마아파트입구,대상,삼성로,2,하행,대치역,은마아파트입구,22,서행
2026-08-10 19:55,은마아파트입구,대상,삼성로,2,하행,은마아파트입구,대치사거리,21,서행
2026-08-10 19:55,은행사거리,양성대조,한글비석로,1,상행,양지근린공원,은행사거리,14,정체
2026-08-10 19:55,은행사거리,양성대조,한글비석로,1,상행,은행사거리,중계주공4ㆍ5단지,22,서행
2026-08-10 19:55,은행사거리,양성대조,한글비석로,2,하행,중계주공4ㆍ5단지,은행사거리,29,원활
2026-08-10 19:55,은행사거리,양성대조,한글비석로,2,하행,은행사거리,양지근린공원,17,서행
2026-08-10 19:55,은행사거리,양성대조,중계로,1,상행,청암고교,은행사거리,18,서행
2026-08-10 19:55,은행사거리,양성대조,중계로,1,상행,은행사거리,불암초교,24,서행
2026-08-10 19:55,은행사거리,양성대조,중계로,2,하행,불암초교,은행사거리,19,서행
2026-08-10 19:55,은행사거리,양성대조,중계로,2,하행,은행사거리,청암고교,8,정체
2026-08-10 19:55,목동역,양성대조,오목로,1,상행,목동산돌교회,목동역,6,정체
2026-08-10 19:55,목동역,양성대조,오목로,1,상행,목동역,양강중교앞,15,서행
2026-08-10 19:55,목동역,양성대조,오목로,2,하행,양강중교앞,목동역,18,서행
2026-08-10 19:55,목동역,양성대조,오목로,2,하행,목동역,목동산돌교회,38,원활
2026-08-10 19:55,응암오거리,음성대조,응암로,1,상행,대림시장,응암오거리,15,서행
2026-08-10 19:55,응암오거리,음성대조,응암로,1,상행,응암오거리,응암시장,19,서행
2026-08-10 19:55,응암오거리,음성대조,응암로,2,하행,응암시장,응암오거리,18,서행
2026-08-10 19:55,응암오거리,음성대조,응암로,2,하행,응암오거리,대림시장,23,서행
2026-08-10 19:55,선릉역,음성대조,테헤란로,1,상행,포스코사거리,선릉역,22,서행
2026-08-10 19:55,선릉역,음성대조,테헤란로,1,상행,선릉역,센터필드,24,서행
2026-08-10 19:55,선릉역,음성대조,테헤란로,2,하행,센터필드,선릉역,26,원활
2026-08-10 19:55,선릉역,음성대조,테헤란로,2,하행,선릉역,포스코사거리,21,서행
2026-08-10 20:00,은마아파트입구,대상,도곡로,1,상행,한티역,은마아파트입구,22,서행
2026-08-10 20:00,은마아파트입구,대상,도곡로,1,상행,은마아파트입구,대치동우성아파트,12,정체
2026-08-10 20:00,은마아파트입구,대상,도곡로,2,하행,대치동우성아파트,은마아파트입구,13,정체
2026-08-10 20:00,은마아파트입구,대상,도곡로,2,하행,은마아파트입구,한티역,23,서행
2026-08-10 20:00,은마아파트입구,대상,삼성로,1,상행,대치사거리,은마아파트입구,25,서행
2026-08-10 20:00,은마아파트입구,대상,삼성로,1,상행,은마아파트입구,대치역,11,정체
2026-08-10 20:00,은마아파트입구,대상,삼성로,2,하행,대치역,은마아파트입구,21,서행
2026-08-10 20:00,은마아파트입구,대상,삼성로,2,하행,은마아파트입구,대치사거리,28,원활
2026-08-10 20:00,은행사거리,양성대조,한글비석로,1,상행,양지근린공원,은행사거리,10,정체
2026-08-10 20:00,은행사거리,양성대조,한글비석로,1,상행,은행사거리,중계주공4ㆍ5단지,20,서행
2026-08-10 20:00,은행사거리,양성대조,한글비석로,2,하행,중계주공4ㆍ5단지,은행사거리,31,원활
2026-08-10 20:00,은행사거리,양성대조,한글비석로,2,하행,은행사거리,양지근린공원,24,서행
2026-08-10 20:00,은행사거리,양성대조,중계로,1,상행,청암고교,은행사거리,17,서행
2026-08-10 20:00,은행사거리,양성대조,중계로,1,상행,은행사거리,불암초교,9,정체
2026-08-10 20:00,은행사거리,양성대조,중계로,2,하행,불암초교,은행사거리,10,정체
2026-08-10 20:00,은행사거리,양성대조,중계로,2,하행,은행사거리,청암고교,12,정체
2026-08-10 20:00,목동역,양성대조,오목로,1,상행,목동산돌교회,목동역,6,정체
2026-08-10 20:00,목동역,양성대조,오목로,1,상행,목동역,양강중교앞,14,정체
2026-08-10 20:00,목동역,양성대조,오목로,2,하행,양강중교앞,목동역,14,정체
2026-08-10 20:00,목동역,양성대조,오목로,2,하행,목동역,목동산돌교회,36,원활
2026-08-10 20:00,응암오거리,음성대조,응암로,1,상행,대림시장,응암오거리,15,서행
2026-08-10 20:00,응암오거리,음성대조,응암로,1,상행,응암오거리,응암시장,19,서행
2026-08-10 20:00,응암오거리,음성대조,응암로,2,하행,응암시장,응암오거리,19,서행
2026-08-10 20:00,응암오거리,음성대조,응암로,2,하행,응암오거리,대림시장,16,서행
2026-08-10 20:00,선릉역,음성대조,테헤란로,1,상행,포스코사거리,선릉역,22,서행
2026-08-10 20:00,선릉역,음성대조,테헤란로,1,상행,선릉역,센터필드,24,서행
2026-08-10 20:00,선릉역,음성대조,테헤란로,2,하행,센터필드,선릉역,24,서행
2026-08-10 20:00,선릉역,음성대조,테헤란로,2,하행,선릉역,포스코사거리,26,원활
2026-08-10 20:05,은마아파트입구,대상,도곡로,1,상행,한티역,은마아파트입구,23,서행
2026-08-10 20:05,은마아파트입구,대상,도곡로,1,상행,은마아파트입구,대치동우성아파트,16,서행
2026-08-10 20:05,은마아파트입구,대상,도곡로,2,하행,대치동우성아파트,은마아파트입구,20,서행
2026-08-10 20:05,은마아파트입구,대상,도곡로,2,하행,은마아파트입구,한티역,21,서행
2026-08-10 20:05,은마아파트입구,대상,삼성로,1,상행,대치사거리,은마아파트입구,26,원활
2026-08-10 20:05,은마아파트입구,대상,삼성로,1,상행,은마아파트입구,대치역,11,정체
2026-08-10 20:05,은마아파트입구,대상,삼성로,2,하행,대치역,은마아파트입구,26,원활
2026-08-10 20:05,은마아파트입구,대상,삼성로,2,하행,은마아파트입구,대치사거리,16,서행
2026-08-10 20:05,은행사거리,양성대조,한글비석로,1,상행,양지근린공원,은행사거리,21,서행
2026-08-10 20:05,은행사거리,양성대조,한글비석로,1,상행,은행사거리,중계주공4ㆍ5단지,20,서행
2026-08-10 20:05,은행사거리,양성대조,한글비석로,2,하행,중계주공4ㆍ5단지,은행사거리,24,서행
2026-08-10 20:05,은행사거리,양성대조,한글비석로,2,하행,은행사거리,양지근린공원,33,원활
2026-08-10 20:05,은행사거리,양성대조,중계로,1,상행,청암고교,은행사거리,13,정체
2026-08-10 20:05,은행사거리,양성대조,중계로,1,상행,은행사거리,불암초교,9,정체
2026-08-10 20:05,은행사거리,양성대조,중계로,2,하행,불암초교,은행사거리,24,서행
2026-08-10 20:05,은행사거리,양성대조,중계로,2,하행,은행사거리,청암고교,9,정체
2026-08-10 20:05,목동역,양성대조,오목로,1,상행,목동산돌교회,목동역,7,정체
2026-08-10 20:05,목동역,양성대조,오목로,1,상행,목동역,양강중교앞,14,정체
2026-08-10 20:05,목동역,양성대조,오목로,2,하행,양강중교앞,목동역,15,서행
2026-08-10 20:05,목동역,양성대조,오목로,2,하행,목동역,목동산돌교회,36,원활
2026-08-10 20:05,응암오거리,음성대조,응암로,1,상행,대림시장,응암오거리,22,서행
2026-08-10 20:05,응암오거리,음성대조,응암로,1,상행,응암오거리,응암시장,18,서행
2026-08-10 20:05,응암오거리,음성대조,응암로,2,하행,응암시장,응암오거리,28,원활
2026-08-10 20:05,응암오거리,음성대조,응암로,2,하행,응암오거리,대림시장,24,서행
2026-08-10 20:05,선릉역,음성대조,테헤란로,1,상행,포스코사거리,선릉역,21,서행
2026-08-10 20:05,선릉역,음성대조,테헤란로,1,상행,선릉역,센터필드,18,서행
2026-08-10 20:05,선릉역,음성대조,테헤란로,2,하행,센터필드,선릉역,24,서행
2026-08-10 20:05,선릉역,음성대조,테헤란로,2,하행,선릉역,포스코사거리,25,원활
2026-08-10 20:10,은마아파트입구,대상,도곡로,1,상행,한티역,은마아파트입구,21,서행
2026-08-10 20:10,은마아파트입구,대상,도곡로,1,상행,은마아파트입구,대치동우성아파트,12,정체
2026-08-10 20:10,은마아파트입구,대상,도곡로,2,하행,대치동우성아파트,은마아파트입구,18,서행
2026-08-10 20:10,은마아파트입구,대상,도곡로,2,하행,은마아파트입구,한티역,23,서행
2026-08-10 20:10,은마아파트입구,대상,삼성로,1,상행,대치사거리,은마아파트입구,20,서행
2026-08-10 20:10,은마아파트입구,대상,삼성로,1,상행,은마아파트입구,대치역,12,정체
2026-08-10 20:10,은마아파트입구,대상,삼성로,2,하행,대치역,은마아파트입구,23,서행
2026-08-10 20:10,은마아파트입구,대상,삼성로,2,하행,은마아파트입구,대치사거리,19,서행
2026-08-10 20:10,은행사거리,양성대조,한글비석로,1,상행,양지근린공원,은행사거리,14,정체
2026-08-10 20:10,은행사거리,양성대조,한글비석로,1,상행,은행사거리,중계주공4ㆍ5단지,18,서행
2026-08-10 20:10,은행사거리,양성대조,한글비석로,2,하행,중계주공4ㆍ5단지,은행사거리,24,서행
2026-08-10 20:10,은행사거리,양성대조,한글비석로,2,하행,은행사거리,양지근린공원,22,서행
2026-08-10 20:10,은행사거리,양성대조,중계로,1,상행,청암고교,은행사거리,19,서행
2026-08-10 20:10,은행사거리,양성대조,중계로,1,상행,은행사거리,불암초교,21,서행
2026-08-10 20:10,은행사거리,양성대조,중계로,2,하행,불암초교,은행사거리,15,서행
2026-08-10 20:10,은행사거리,양성대조,중계로,2,하행,은행사거리,청암고교,11,정체
2026-08-10 20:10,목동역,양성대조,오목로,1,상행,목동산돌교회,목동역,6,정체
2026-08-10 20:10,목동역,양성대조,오목로,1,상행,목동역,양강중교앞,14,정체
2026-08-10 20:10,목동역,양성대조,오목로,2,하행,양강중교앞,목동역,14,정체
2026-08-10 20:10,목동역,양성대조,오목로,2,하행,목동역,목동산돌교회,39,원활
2026-08-10 20:10,응암오거리,음성대조,응암로,1,상행,대림시장,응암오거리,18,서행
2026-08-10 20:10,응암오거리,음성대조,응암로,1,상행,응암오거리,응암시장,17,서행
2026-08-10 20:10,응암오거리,음성대조,응암로,2,하행,응암시장,응암오거리,22,서행
2026-08-10 20:10,응암오거리,음성대조,응암로,2,하행,응암오거리,대림시장,19,서행
2026-08-10 20:10,선릉역,음성대조,테헤란로,1,상행,포스코사거리,선릉역,22,서행
2026-08-10 20:10,선릉역,음성대조,테헤란로,1,상행,선릉역,센터필드,24,서행
2026-08-10 20:10,선릉역,음성대조,테헤란로,2,하행,센터필드,선릉역,24,서행
2026-08-10 20:10,선릉역,음성대조,테헤란로,2,하행,선릉역,포스코사거리,28,원활
2026-08-10 20:15,은마아파트입구,대상,도곡로,1,상행,한티역,은마아파트입구,21,서행
2026-08-10 20:15,은마아파트입구,대상,도곡로,1,상행,은마아파트입구,대치동우성아파트,13,정체
2026-08-10 20:15,은마아파트입구,대상,도곡로,2,하행,대치동우성아파트,은마아파트입구,20,서행
2026-08-10 20:15,은마아파트입구,대상,도곡로,2,하행,은마아파트입구,한티역,22,서행
2026-08-10 20:15,은마아파트입구,대상,삼성로,1,상행,대치사거리,은마아파트입구,26,원활
2026-08-10 20:15,은마아파트입구,대상,삼성로,1,상행,은마아파트입구,대치역,13,정체
2026-08-10 20:15,은마아파트입구,대상,삼성로,2,하행,대치역,은마아파트입구,23,서행
2026-08-10 20:15,은마아파트입구,대상,삼성로,2,하행,은마아파트입구,대치사거리,23,서행
2026-08-10 20:15,은행사거리,양성대조,한글비석로,1,상행,양지근린공원,은행사거리,17,서행
2026-08-10 20:15,은행사거리,양성대조,한글비석로,1,상행,은행사거리,중계주공4ㆍ5단지,19,서행
2026-08-10 20:15,은행사거리,양성대조,한글비석로,2,하행,중계주공4ㆍ5단지,은행사거리,23,서행
2026-08-10 20:15,은행사거리,양성대조,한글비석로,2,하행,은행사거리,양지근린공원,29,원활
2026-08-10 20:15,은행사거리,양성대조,중계로,1,상행,청암고교,은행사거리,11,정체
2026-08-10 20:15,은행사거리,양성대조,중계로,1,상행,은행사거리,불암초교,10,정체
2026-08-10 20:15,은행사거리,양성대조,중계로,2,하행,불암초교,은행사거리,15,서행
2026-08-10 20:15,은행사거리,양성대조,중계로,2,하행,은행사거리,청암고교,8,정체
2026-08-10 20:15,목동역,양성대조,오목로,1,상행,목동산돌교회,목동역,7,정체
2026-08-10 20:15,목동역,양성대조,오목로,1,상행,목동역,양강중교앞,13,정체
2026-08-10 20:15,목동역,양성대조,오목로,2,하행,양강중교앞,목동역,15,서행
2026-08-10 20:15,목동역,양성대조,오목로,2,하행,목동역,목동산돌교회,37,원활
2026-08-10 20:15,응암오거리,음성대조,응암로,1,상행,대림시장,응암오거리,23,서행
2026-08-10 20:15,응암오거리,음성대조,응암로,1,상행,응암오거리,응암시장,22,서행
2026-08-10 20:15,응암오거리,음성대조,응암로,2,하행,응암시장,응암오거리,18,서행
2026-08-10 20:15,응암오거리,음성대조,응암로,2,하행,응암오거리,대림시장,22,서행
2026-08-10 20:15,선릉역,음성대조,테헤란로,1,상행,포스코사거리,선릉역,22,서행
2026-08-10 20:15,선릉역,음성대조,테헤란로,1,상행,선릉역,센터필드,22,서행
2026-08-10 20:15,선릉역,음성대조,테헤란로,2,하행,센터필드,선릉역,25,서행
2026-08-10 20:15,선릉역,음성대조,테헤란로,2,하행,선릉역,포스코사거리,25,서행
2026-08-10 20:20,은마아파트입구,대상,도곡로,1,상행,한티역,은마아파트입구,22,서행
2026-08-10 20:20,은마아파트입구,대상,도곡로,1,상행,은마아파트입구,대치동우성아파트,16,서행
2026-08-10 20:20,은마아파트입구,대상,도곡로,2,하행,대치동우성아파트,은마아파트입구,19,서행
2026-08-10 20:20,은마아파트입구,대상,도곡로,2,하행,은마아파트입구,한티역,22,서행
2026-08-10 20:20,은마아파트입구,대상,삼성로,1,상행,대치사거리,은마아파트입구,24,서행
2026-08-10 20:20,은마아파트입구,대상,삼성로,1,상행,은마아파트입구,대치역,12,정체
2026-08-10 20:20,은마아파트입구,대상,삼성로,2,하행,대치역,은마아파트입구,29,원활
2026-08-10 20:20,은마아파트입구,대상,삼성로,2,하행,은마아파트입구,대치사거리,23,서행
2026-08-10 20:20,은행사거리,양성대조,한글비석로,1,상행,양지근린공원,은행사거리,29,원활
2026-08-10 20:20,은행사거리,양성대조,한글비석로,1,상행,은행사거리,중계주공4ㆍ5단지,20,서행
2026-08-10 20:20,은행사거리,양성대조,한글비석로,2,하행,중계주공4ㆍ5단지,은행사거리,21,서행
2026-08-10 20:20,은행사거리,양성대조,한글비석로,2,하행,은행사거리,양지근린공원,15,서행
2026-08-10 20:20,은행사거리,양성대조,중계로,1,상행,청암고교,은행사거리,18,서행
2026-08-10 20:20,은행사거리,양성대조,중계로,1,상행,은행사거리,불암초교,21,서행
2026-08-10 20:20,은행사거리,양성대조,중계로,2,하행,불암초교,은행사거리,12,정체
2026-08-10 20:20,은행사거리,양성대조,중계로,2,하행,은행사거리,청암고교,12,정체
2026-08-10 20:20,목동역,양성대조,오목로,1,상행,목동산돌교회,목동역,8,정체
2026-08-10 20:20,목동역,양성대조,오목로,1,상행,목동역,양강중교앞,12,정체
2026-08-10 20:20,목동역,양성대조,오목로,2,하행,양강중교앞,목동역,20,서행
2026-08-10 20:20,목동역,양성대조,오목로,2,하행,목동역,목동산돌교회,38,원활
2026-08-10 20:20,응암오거리,음성대조,응암로,1,상행,대림시장,응암오거리,21,서행
2026-08-10 20:20,응암오거리,음성대조,응암로,1,상행,응암오거리,응암시장,20,서행
2026-08-10 20:20,응암오거리,음성대조,응암로,2,하행,응암시장,응암오거리,23,서행
2026-08-10 20:20,응암오거리,음성대조,응암로,2,하행,응암오거리,대림시장,25,원활
2026-08-10 20:20,선릉역,음성대조,테헤란로,1,상행,포스코사거리,선릉역,21,서행
2026-08-10 20:20,선릉역,음성대조,테헤란로,1,상행,선릉역,센터필드,22,서행
2026-08-10 20:20,선릉역,음성대조,테헤란로,2,하행,센터필드,선릉역,26,원활
2026-08-10 20:20,선릉역,음성대조,테헤란로,2,하행,선릉역,포스코사거리,28,원활
2026-08-10 20:25,은마아파트입구,대상,도곡로,1,상행,한티역,은마아파트입구,26,원활
2026-08-10 20:25,은마아파트입구,대상,도곡로,1,상행,은마아파트입구,대치동우성아파트,13,정체
2026-08-10 20:25,은마아파트입구,대상,도곡로,2,하행,대치동우성아파트,은마아파트입구,19,서행
2026-08-10 20:25,은마아파트입구,대상,도곡로,2,하행,은마아파트입구,한티역,23,서행
2026-08-10 20:25,은마아파트입구,대상,삼성로,1,상행,대치사거리,은마아파트입구,27,원활
2026-08-10 20:25,은마아파트입구,대상,삼성로,1,상행,은마아파트입구,대치역,12,정체
2026-08-10 20:25,은마아파트입구,대상,삼성로,2,하행,대치역,은마아파트입구,27,원활
2026-08-10 20:25,은마아파트입구,대상,삼성로,2,하행,은마아파트입구,대치사거리,21,서행
2026-08-10 20:25,은행사거리,양성대조,한글비석로,1,상행,양지근린공원,은행사거리,27,원활
2026-08-10 20:25,은행사거리,양성대조,한글비석로,1,상행,은행사거리,중계주공4ㆍ5단지,27,원활
2026-08-10 20:25,은행사거리,양성대조,한글비석로,2,하행,중계주공4ㆍ5단지,은행사거리,25,원활
2026-08-10 20:25,은행사거리,양성대조,한글비석로,2,하행,은행사거리,양지근린공원,15,서행
2026-08-10 20:25,은행사거리,양성대조,중계로,1,상행,청암고교,은행사거리,16,서행
2026-08-10 20:25,은행사거리,양성대조,중계로,1,상행,은행사거리,불암초교,12,정체
2026-08-10 20:25,은행사거리,양성대조,중계로,2,하행,불암초교,은행사거리,12,정체
2026-08-10 20:25,은행사거리,양성대조,중계로,2,하행,은행사거리,청암고교,9,정체
2026-08-10 20:25,목동역,양성대조,오목로,1,상행,목동산돌교회,목동역,8,정체
2026-08-10 20:25,목동역,양성대조,오목로,1,상행,목동역,양강중교앞,15,정체
2026-08-10 20:25,목동역,양성대조,오목로,2,하행,양강중교앞,목동역,16,서행
2026-08-10 20:25,목동역,양성대조,오목로,2,하행,목동역,목동산돌교회,35,원활
2026-08-10 20:25,응암오거리,음성대조,응암로,1,상행,대림시장,응암오거리,27,원활
2026-08-10 20:25,응암오거리,음성대조,응암로,1,상행,응암오거리,응암시장,22,서행
2026-08-10 20:25,응암오거리,음성대조,응암로,2,하행,응암시장,응암오거리,20,서행
2026-08-10 20:25,응암오거리,음성대조,응암로,2,하행,응암오거리,대림시장,22,서행
2026-08-10 20:25,선릉역,음성대조,테헤란로,1,상행,포스코사거리,선릉역,21,서행
2026-08-10 20:25,선릉역,음성대조,테헤란로,1,상행,선릉역,센터필드,22,서행
2026-08-10 20:25,선릉역,음성대조,테헤란로,2,하행,센터필드,선릉역,23,서행
2026-08-10 20:25,선릉역,음성대조,테헤란로,2,하행,선릉역,포스코사거리,28,원활
2026-08-10 20:30,은마아파트입구,대상,도곡로,1,상행,한티역,은마아파트입구,20,서행
2026-08-10 20:30,은마아파트입구,대상,도곡로,1,상행,은마아파트입구,대치동우성아파트,13,정체
2026-08-10 20:30,은마아파트입구,대상,도곡로,2,하행,대치동우성아파트,은마아파트입구,21,서행
2026-08-10 20:30,은마아파트입구,대상,도곡로,2,하행,은마아파트입구,한티역,23,서행
2026-08-10 20:30,은마아파트입구,대상,삼성로,1,상행,대치사거리,은마아파트입구,25,원활
2026-08-10 20:30,은마아파트입구,대상,삼성로,1,상행,은마아파트입구,대치역,12,정체
2026-08-10 20:30,은마아파트입구,대상,삼성로,2,하행,대치역,은마아파트입구,23,서행
